# Time-averaged data for fix 2
# TimeStep c_flux[1] c_flux[2] c_flux[3] c_flux[4] c_flux[5] c_flux[6] c_Ag_mom[1] c_Ag_mom[2] c_Ag_mom[3]
26660 -33.1044 -78.1237 391.51 -49.0995 -58.5154 296.77 -1515.66 -1821.97 9334.21
26670 6.88738 -59.3389 369.138 -14.4461 -32.088 267.465 -429.642 -998.971 8417.73
26680 41.5757 -37.3346 342.385 13.4474 -10.0221 236.85 425.794 -296.9 7451.61
26690 63.2395 -13.3744 308.439 30.5809 6.32839 204.918 932.013 229.544 6433.84
26700 69.1079 9.83221 266.475 36.9746 16.7264 170.317 1085.87 559.814 5345.14
26710 63.6813 29.5212 219.295 35.2358 23.2809 132.304 989.784 746.667 4176.77
26720 56.1809 44.9168 168.418 30.0466 30.2738 90.9394 810.342 920.464 2927.25
26730 52.6268 59.0388 114.881 26.8552 42.6689 46.5521 721.084 1252.03 1577.81
26740 54.3473 77.5416 55.4857 30.3819 63.9459 -1.15711 850.398 1884.43 100.414
26750 61.8231 106.698 -9.03447 43.0873 94.5469 -51.3928 1255.42 2857.56 -1498.43
26760 77.0534 147.461 -74.2167 64.7301 131.15 -102.213 1921.29 4077.13 -3146.15
26770 101.389 192.642 -130.737 92.2811 168.677 -150.267 2767.89 5352.84 -4710.5
26780 132.519 229.06 -171.316 121.011 202.024 -191.518 3655.34 6469.83 -6040.82
26790 163.71 245.292 -194.253 145.163 226.853 -222.674 4407.57 7247 -7029.3
26800 187.571 239.171 -205.292 159.801 239.408 -242.751 4870.27 7567.93 -7654.55
26810 200.162 218.754 -212.679 162.955 237.165 -253.217 4975.15 7392.67 -7973.84
26820 200.182 193.337 -221.956 155.68 219.818 -256.807 4762.76 6755.06 -8078.06
26830 188.687 165.855 -234.009 141.986 189.559 -255.919 4353.31 5741.62 -8046.48
26840 169.166 133.198 -247.367 126.538 150.288 -251.751 3890.62 4463.16 -7920.75
26850 145.591 92.6126 -259.342 112.734 106.516 -244.335 3484.77 3040.96 -7706.28
26860 121.832 45.1385 -266.591 101.768 62.2792 -233.197 3178.62 1600.46 -7398
26870 101.975 -3.81476 -266.465 92.7755 20.8832 -218.638 2952.78 250.718 -7000.18
26880 88.0993 -47.7443 -254.965 84.1691 -16.1664 -201.107 2756.03 -943.1 -6510.89
26890 77.1239 -82.1473 -228.323 75.1165 -48.9941 -180.012 2535.96 -1969.08 -5885.56
26900 63.243 -107.261 -185.349 65.555 -78.5473 -153.093 2254.33 -2854.82 -5038.95
26910 43.2928 -128.694 -130.619 55.2887 -105.368 -118.746 1893.09 -3637.31 -3923.34
26920 20.4107 -152.606 -71.6009 44.0259 -128.873 -78.6246 1463.46 -4327.71 -2605.28
26930 0.525079 -179.888 -16.4126 32.1192 -147.422 -37.626 1016.48 -4889.85 -1248.68
26940 -12.7073 -204.567 30.9513 21.2392 -159.232 -0.86476 630.72 -5255.23 -26.7107
26950 -20.0986 -217.88 68.8325 13.4599 -163.761 28.2246 369.89 -5377.23 950.498
26960 -24.9451 -214.949 97.8349 9.89622 -161.645 48.5859 246.63 -5265.9 1649.91
26970 -30.9709 -199.728 119.458 9.23743 -153.579 61.8681 213.609 -4958.1 2109.43
26980 -38.8863 -179.682 134.743 8.76549 -139.249 71.2309 190.134 -4477.45 2415.69
26990 -47.652 -158.851 143.377 6.13881 -118.693 79.1129 115.802 -3838.39 2653.85
27000 -53.799 -136.18 147.102 1.26092 -93.4058 86.1516 -9.35544 -3069.14 2860.32
27010 -53.5888 -108.793 148.552 -3.54131 -66.1388 90.9202 -123.43 -2220.5 3012.82
27020 -44.9924 -75.8155 153.542 -4.85768 -39.9227 92.11 -143.691 -1361.29 3078.14
27030 -30.4704 -38.4553 165.897 -0.259723 -17.2846 90.71 -23.7206 -566.544 3082.86
27040 -14.1083 1.49093 184.059 10.2101 0.547842 90.1902 231.885 102.34 3121.19
27050 4.04015 40.6198 202.786 24.6349 13.313 94.0916 601.146 613.51 3277.33
27060 28.8173 74.345 216.595 41.2289 21.7152 103.206 1064.97 966.554 3559.43
27070 62.6233 97.0562 221.748 58.3492 26.9309 115.959 1594.86 1183.95 3916.58
27080 101.466 104.464 218.636 74.9043 29.7721 129.624 2144.31 1286.82 4275.27
27090 135.994 98.0961 211.441 89.9523 29.5903 140.676 2654.32 1266.87 4548.02
27100 156.667 84.3048 202.972 102.23 24.7559 145.421 3057.34 1094.06 4643.83
27110 159.864 68.5457 190.039 109.751 14.2552 141.298 3276.5 757.279 4482.93
27120 148.472 53.0977 165.719 109.54 -0.982424 127.138 3238.23 288.627 4003.67
27130 128.582 36.6251 124.07 99.95 -18.7926 102.059 2907.87 -249.229 3167.5
27140 102.93 17.6141 69.1914 81.6465 -36.3517 65.9414 2314.84 -783.398 1972.4
27150 71.6921 -5.18301 6.95643 57.5318 -50.9948 20.0941 1543.97 -1245.94 483.462
27160 34.2921 -31.3269 -57.5832 31.6408 -61.4532 -30.9694 717.851 -1599.08 -1145.69
27170 -7.84183 -57.1251 -121.586 8.6047 -68.3976 -81.1901 -22.0231 -1851.94 -2714.9
27180 -48.6373 -77.9116 -180.684 -7.65109 -73.3517 -125.45 -550.058 -2041.27 -4064.32
27190 -77.9191 -92.3464 -229.567 -15.0563 -77.6953 -161.535 -792.561 -2196.47 -5130.88
27200 -88.9683 -103.093 -265.312 -13.5225 -81.2623 -189.602 -738.441 -2319.48 -5935.48
27210 -83.1398 -113.331 -291.054 -4.54595 -83.2421 -210.455 -432.264 -2383.85 -6518.67
27220 -67.0757 -121.927 -309.37 8.98113 -82.4935 -223.153 31.1122 -2352.45 -6878.74
27230 -49.1044 -125.055 -320.758 23.2823 -78.7696 -225.631 522.165 -2213.64 -6954.13
27240 -34.7388 -119.233 -320.643 35.0024 -73.3538 -215.589 924.189 -2006.32 -6655.69
27250 -23.4993 -105.822 -304.065 42.7682 -67.9271 -191.766 1185.77 -1796.59 -5922.72
27260 -11.7994 -90.6661 -271.514 46.4791 -63.0995 -154.834 1316.67 -1616.49 -4762.12
27270 2.67144 -78.1492 -225.631 45.9547 -57.0271 -107.449 1330.93 -1431.61 -3257.11
27280 17.1449 -68.5858 -169.818 40.5419 -47.4991 -54.5142 1209.68 -1176.64 -1569.35
27290 24.8104 -57.5407 -109.315 29.6912 -33.5827 -2.94949 919.556 -811.669 70.8015
27300 19.5956 -40.0717 -51.1034 13.8642 -16.3547 40.1646 453.095 -341.67 1430.84
27310 -0.067252 -16.044 -0.462581 -5.46248 2.19753 70.6015 -155.826 196.735 2375.33
27320 -30.2245 8.99858 40.8198 -26.8105 20.486 88.2923 -853.328 742.798 2903.47
27330 -65.5193 28.0689 70.3802 -49.5741 36.5109 95.7906 -1598.88 1212.17 3104.6
27340 -103.013 38.8373 90.1624 -73.5199 47.796 96.5244 -2375.62 1518.72 3086.52
27350 -142.946 43.5684 100.941 -97.9444 52.2189 92.622 -3166.92 1612.16 2929.25
27360 -184.453 45.3687 103.671 -121.226 49.0545 85.6676 -3925.49 1500.83 2679.73
27370 -222.858 45.9328 96.7941 -140.441 39.9075 76.5811 -4565.39 1240.06 2355.18
27380 -251.24 43.5702 77.875 -152.752 27.3057 64.8508 -4986.51 897.977 1933.57
27390 -264.006 36.8334 48.2309 -156.065 13.9488 48.73 -5111.88 525.59 1364.25
27400 -259.798 27.2365 11.6622 -149.674 1.35191 26.6328 -4906.42 146.872 619.177
27410 -239.323 18.5221 -23.8639 -133.934 -9.90976 -0.659624 -4378.97 -223.844 -252.931
27420 -204.448 11.8655 -52.5913 -110.167 -18.8193 -29.4337 -3576.41 -549.236 -1123.03
27430 -159.396 5.81248 -75.0856 -79.6085 -23.4334 -54.7807 -2561.04 -768.675 -1843.81
27440 -111.037 -0.719821 -95.1599 -43.4351 -23.0805 -73.0429 -1389.37 -846.252 -2338.5
27450 -63.5801 -5.61684 -116.007 -3.35344 -19.4148 -83.9722 -118.287 -808.787 -2639.73
27460 -16.2335 -6.10303 -136.521 38.058 -15.6527 -90.05 1189.68 -729.036 -2836.08
27470 33.6005 0.29726 -149.834 78.8692 -14.5782 -93.5782 2482.72 -670.584 -2989.23
27480 85.896 12.8843 -148.3 118.055 -16.0627 -95.2561 3731.39 -635.338 -3101.48
27490 138.859 26.2126 -130.049 155.549 -16.8643 -94.5059 4927.24 -559.468 -3131.5
27500 190.378 32.5069 -98.0554 191.696 -13.4376 -89.5894 6076.77 -373.337 -3014.87
27510 238.302 29.4204 -57.3033 226.823 -5.05725 -77.7388 7181.57 -69.1178 -2671.08
27520 279.578 21.7154 -12.5136 259.537 5.86472 -56.6211 8196.85 303.319 -2034.2
27530 311.869 17.5035 34.3002 286.222 16.8115 -26.5256 9010.63 697.637 -1114.88
27540 335.148 20.1694 81.9924 302.586 27.0454 8.65347 9494.51 1100.99 -18.1997
27550 348.41 27.5043 130.338 305.982 37.4854 44.0177 9577.01 1518.29 1112.44
27560 347.911 36.0062 176.101 296.452 50.0499 75.8204 9253.51 1966.67 2159.42
27570 329.006 45.8753 215.445 275.278 66.7377 102.761 8554.77 2477.99 3058.44
27580 292.301 61.7198 244.236 244.059 88.4587 124.765 7528.54 3081.56 3788.6
27590 243.084 88.2424 262.131 204.001 114.485 141.795 6229.77 3788.33 4348.69
27600 187.363 126.219 271.997 156.633 143.313 153.745 4721.94 4582.19 4746.65
27610 127.328 170.518 274.573 104.77 172.338 160.407 3095.83 5402.9 4986.79
27620 63.1166 213.509 270.075 52.2321 198.339 161.463 1463.94 6155.16 5060.71
27630 -2.0736 249.546 259.51 2.54946 218.734 156.994 -71.7223 6750.87 4968.03
27640 -61.5611 276.032 244.283 -41.8061 232.032 148.022 -1435.99 7138.93 4727.02
27650 -109.782 293.044 223.445 -79.2222 238.293 135.507 -2581.05 7312.45 4349.9
27660 -145.106 301.948 194.596 -109.159 238.939 119.647 -3493.32 7303.42 3836.81
27670 -170.355 304.654 159.11 -132.497 235.59 100.449 -4206.62 7164.14 3204.24
27680 -191.625 302.368 119.889 -151.771 229.45 77.8718 -4802.41 6939.88 2487.35
27690 -214.359 294.242 79.9788 -169.715 220.801 52.5846 -5374.4 6648.79 1721.93
27700 -240.499 280.054 40.1149 -187.477 209.302 26.4415 -5964.14 6286.02 949.029
27710 -267.054 260.653 -0.512788 -203.784 194.615 1.59524 -6535.54 5837.23 208.214
27720 -288.359 235.966 -39.5389 -216.646 176.199 -21.3829 -7020.35 5274.19 -501.711
27730 -297.575 205.676 -72.2014 -224.959 153.221 -43.4534 -7364.01 4561.77 -1208.04
27740 -289.236 169.21 -95.8217 -228.52 125.048 -64.41 -7529.17 3684.75 -1890.32
27750 -263.101 126.557 -110.772 -226.567 92.2579 -81.9449 -7478.75 2662.7 -2468.23
27760 -225.807 78.3118 -118.849 -217.762 56.4754 -93.8817 -7176.77 1550.32 -2875.67
27770 -186.196 27.0933 -122.765 -201.427 20.3855 -100.407 -6622.88 430.714 -3119.11
27780 -149.615 -22.7034 -125.934 -179.25 -12.9172 -103.584 -5877.67 -604.341 -3257.72
27790 -115.441 -65.7885 -129.348 -154.276 -40.9047 -105.305 -5036.94 -1480.27 -3347.6
27800 -80.2529 -97.8991 -133.904 -129.328 -62.085 -106.744 -4172.89 -2151.69 -3412.57
27810 -42.8421 -116.772 -138.242 -104.979 -75.9011 -107.915 -3299.7 -2595.44 -3448.65
27820 -5.9907 -122.347 -140.733 -79.8966 -82.3724 -108.196 -2399.66 -2802.53 -3439.19
27830 26.225 -115.161 -141.33 -53.2054 -81.4509 -107.229 -1475.07 -2774.42 -3379.46
27840 52.2841 -96.3595 -139.276 -25.3786 -73.077 -105.368 -563.367 -2520.86 -3292.36
27850 73.5405 -67.5475 -134.736 2.22601 -57.9604 -102.911 292.552 -2072.45 -3192.6
27860 92.4638 -31.5649 -127.859 28.3741 -38.7068 -98.82 1076.81 -1497.28 -3042.99
27870 112.448 7.87298 -116.064 52.9721 -19.1027 -90.6221 1807.43 -891.394 -2758.38
27880 134.457 43.9524 -96.5265 76.9684 -2.58548 -75.1267 2517.03 -349.402 -2237.96
27890 156.799 68.4752 -70.7407 100.782 8.85573 -49.3614 3219.03 56.6072 -1410.75
27900 177.289 75.5637 -42.7355 123.51 14.9567 -12.833 3889.79 282.649 -289.655
27910 194.443 65.2783 -15.845 143.062 16.0292 30.4244 4484.44 316.163 1004.31
27920 208.235 44.6284 10.8356 157.999 12.6295 73.3394 4969.29 182.942 2280.14
27930 217.518 25.2224 37.8341 168.506 5.778 109.121 5348.42 -56.5745 3361.44
27940 219.226 14.9862 63.0803 176.471 -2.95301 134.378 5653.42 -324.616 4162.23
27950 209.913 13.0418 84.9595 182.865 -11.5673 150.219 5885.29 -550.568 4704.65
27960 188.973 13.4343 100.599 185.585 -18.3836 159.983 5972.84 -703.656 5071.42
27970 158.432 11.9395 110.722 180.536 -23.8685 166.738 5808.08 -811.307 5328.77
27980 120.004 9.16299 117.036 165.287 -29.7745 170.795 5326.57 -933.618 5477.65
27990 75.251 6.68908 120.453 140.938 -37.3049 170.033 4565.11 -1110.69 5468.66
28000 29.1491 3.33857 121.286 112.021 -45.9913 162.633 3657.8 -1336.14 5254.76
28010 -11.8792 -3.31627 115.638 83.8515 -54.5168 148.24 2769.55 -1576.92 4819.85
28020 -45.6317 -13.0674 98.195 59.9401 -61.6473 127.682 2015.56 -1802.65 4161.26
28030 -72.7669 -23.234 65.6748 41.3048 -66.9686 100.702 1421 -2002.88 3264.99
28040 -91.4484 -32.6643 23.9577 26.0243 -71.4745 66.2022 940.075 -2201.24 2115.75
28050 -98.5363 -41.5098 -16.7414 11.9522 -76.9987 24.1263 517.57 -2452.28 735.871
28060 -96.4407 -49.9955 -52.596 -1.22777 -86.0945 -22.9472 140.703 -2807.74 -788.078
28070 -92.7834 -58.3487 -85.4931 -11.8724 -99.9582 -70.1841 -166.417 -3283.98 -2321.18
28080 -93.1336 -67.8239 -116.495 -19.191 -117.996 -112.697 -391.447 -3858.94 -3719.04
28090 -95.4802 -79.1737 -143.378 -24.1964 -137.779 -146.638 -566.258 -4477.6 -4851.16
28100 -93.9078 -90.2389 -163.841 -29.0974 -155.468 -168.871 -742.902 -5048.43 -5609.09
28110 -87.7849 -98.1732 -176.107 -34.7248 -166.796 -177.186 -944.852 -5448.54 -5917.21
28120 -84.0937 -101.977 -178.001 -40.082 -167.984 -170.932 -1146.21 -5559.04 -5740.88
28130 -89.337 -100.065 -164.142 -43.6786 -158.038 -150.734 -1299.2 -5321.13 -5087
28140 -100.685 -87.9148 -131.262 -45.2294 -139.536 -118.552 -1382.27 -4774.78 -4004.62
28150 -108.836 -63.7205 -80.2062 -45.7546 -117.533 -76.9976 -1402.88 -4056.77 -2588.14
28160 -106.311 -34.2636 -18.5129 -45.1626 -97.61 -29.3879 -1347.8 -3356.06 -972.9
28170 -93.8554 -10.5966 45.3013 -41.2823 -83.3632 20.3934 -1167.41 -2831.13 686.356
28180 -77.8426 -0.615682 104.924 -31.9575 -75.6766 68.1413 -827.963 -2536.42 2241.55
28190 -62.583 -3.19243 156.653 -17.6081 -72.4734 109.629 -350.185 -2420.43 3562.07
28200 -45.5797 -10.6266 198.37 -0.240548 -71.0956 141.114 214.42 -2384.2 4543.18
28210 -22.6844 -13.1837 226.522 18.6761 -69.8831 160.211 834.039 -2350.56 5122.78
28220 6.01182 -6.20808 237.276 38.8844 -68.8368 166.652 1503.63 -2298.82 5293.57
28230 37.4716 5.3047 227.637 59.9588 -68.4298 161.894 2193.18 -2244.15 5104.88
28240 67.7891 11.255 199.723 79.3712 -68.5158 148.528 2821.75 -2207.11 4645.1
28250 95.1242 4.73503 158.747 94.0691 -69.1587 128.757 3293.49 -2208.88 3999.3
28260 116.547 -11.4174 110.549 101.561 -70.7881 104.038 3535.26 -2264.07 3217.62
28270 127.557 -27.9202 59.534 100.736 -73.4933 75.0926 3504.11 -2354.14 2312.19
28280 123.789 -36.4237 8.51842 91.4632 -75.7266 42.0705 3195.01 -2415.74 1273.13
28290 105.031 -35.0746 -43.4443 75.2937 -75.3041 5.21664 2651.45 -2376.42 98.2
28300 75.2101 -28.1359 -99.0122 54.7536 -70.9813 -34.6045 1952.55 -2209.44 -1187.44
28310 40.161 -23.2788 -155.732 32.5254 -63.2943 -76.1113 1187.33 -1952.14 -2536.42
28320 5.53846 -26.3119 -206.526 11.1276 -54.3332 -118.451 444.335 -1677.82 -3899.71
28330 -22.7991 -36.4485 -245.611 -6.89494 -46.3887 -161.192 -186.685 -1447.16 -5246.2
28340 -39.9752 -48.2573 -274.231 -19.3683 -40.4205 -203.781 -625.76 -1269.43 -6556.22
28350 -43.396 -56.2513 -299.081 -25.4019 -35.3261 -244.403 -830.426 -1103.37 -7792.82
28360 -32.7232 -59.3688 -325.322 -25.5327 -29.0974 -279.572 -809.121 -891.202 -8879.26
28370 -11.8014 -59.8363 -353.806 -20.6946 -19.9708 -305.445 -602.852 -593.566 -9707.34
28380 12.2189 -58.9885 -377.96 -11.5946 -7.43306 -319.015 -259.448 -206.794 -10177.1
28390 33.439 -54.624 -389.584 0.738509 7.27821 -319.113 176.238 233.503 -10229.1
28400 49.8314 -43.0447 -383.854 14.9137 21.7186 -305.997 662.303 659.668 -9848.42
28410 60.4208 -22.7812 -359.098 29.3631 32.7397 -281.102 1159.41 995.178 -9071.25
28420 65.1593 3.53654 -318.208 42.7106 38.2661 -247.865 1625.38 1186.38 -8002.77
28430 66.7699 29.8201 -268.685 53.3984 37.9902 -210.992 2012.31 1221.67 -6803.8
28440 69.2322 50.9829 -221.821 60.2515 33.8013 -174.778 2275.82 1132.08 -5632.44
28450 74.9346 62.9658 -183.492 62.7818 28.5471 -141.656 2393.91 973.464 -4582.45
28460 84.1236 64.9916 -150.908 61.8066 23.7657 -111.916 2387.95 780.757 -3644.83
28470 94.3264 59.6614 -113.442 59.2528 17.9806 -83.1556 2309.56 528.461 -2720.32
28480 100.012 50.5095 -65.919 56.2435 7.90735 -52.4748 2175.15 152.397 -1708.62
28490 98.7898 36.1024 -12.5568 51.5205 -8.49177 -19.2306 1946.03 -395.589 -611.264
28500 95.0312 10.8706 36.1117 43.8164 -30.5115 13.7751 1607.57 -1116.61 455.506
28510 94.2794 -26.5021 70.683 34.111 -56.0011 41.9045 1219.78 -1964.02 1339.58
28520 97.3783 -67.5572 88.9665 25.0739 -83.0029 61.4166 871.63 -2864.32 1938.98
28530 102.454 -100.294 96.859 18.5023 -110.489 71.6512 607.907 -3749 2243.42
28540 107.486 -119.58 100.617 13.8333 -138 75.1175 404.743 -4576.61 2335.98
28550 111.372 -131.05 105.106 9.47461 -164.609 76.5496 212.184 -5330.88 2362.13
28560 113.991 -145.638 112.352 4.47382 -188.889 80.8718 7.11971 -6007.1 2475.85
28570 116.19 -170.643 121.606 -1.51849 -209.574 91.0925 -210.883 -6606.56 2774.93
28580 116.935 -205.559 130.959 -9.17707 -226.205 106.651 -457.961 -7138.84 3248.29
28590 112.487 -243.94 138.756 -19.1798 -239.562 123.802 -770.685 -7616.14 3783.46
28600 98.7242 -277.376 142.602 -31.7026 -250.499 138.204 -1172.43 -8036.5 4246.31
28610 76.382 -300.872 140.862 -46.1248 -258.845 148.276 -1647.86 -8367.62 4569.48
28620 48.7 -313.984 132.259 -61.5511 -262.829 154.911 -2154.12 -8544.62 4768.12
28630 17.5129 -316.094 120.769 -77.5559 -259.77 159.366 -2665.02 -8486.91 4888.7
28640 -17.0456 -302.957 112.455 -94.791 -247.689 161.778 -3199.3 -8128.35 4963.4
28650 -55.3513 -269.088 109.967 -113.949 -225.878 161.678 -3792.04 -7432.36 4999.99
28660 -97.9696 -213.264 111.314 -134.633 -193.713 159.407 -4448.22 -6379.03 4999.94
28670 -143.66 -141.38 111.247 -155.543 -150.843 156.187 -5132.46 -4963.68 4971.19
28680 -187.644 -62.4694 104.177 -175.46 -97.787 152.6 -5792.93 -3220.88 4907.53
28690 -223.444 16.7863 90.0422 -193.753 -36.2991 147.67 -6386.46 -1225.17 4775.06
28700 -246.187 93.3659 75.2705 -210.463 31.615 139.878 -6885.97 948.686 4547.67
28710 -256.189 168.384 69.1523 -225.402 103.935 128.997 -7273.85 3246.76 4251.96
28720 -258.581 243.566 72.6629 -237.067 177.788 116.496 -7534.33 5604.87 3950.31
28730 -261.724 317.128 76.5634 -243.656 249.358 104.242 -7659.18 7915.75 3667.49
28740 -270.971 383.027 67.5925 -244.938 314.638 91.9528 -7670.65 10030.6 3353.17
28750 -284.45 433.502 42.9118 -243.206 369.198 77.447 -7634.21 11785.2 2921.88
28760 -295.502 465.372 9.47225 -242.248 408.992 58.4142 -7621.73 13038.8 2319.74
28770 -298.524 479.813 -23.2286 -243.621 430.948 34.8484 -7656.62 13710.1 1569.13
28780 -294.348 479.74 -49.3246 -246.262 434.003 9.23996 -7712.02 13790.1 761.335
28790 -288.377 466.153 -67.4955 -248.177 419.783 -15.2213 -7761.24 13338.1 -1.37708
28800 -285.798 437.724 -79.3262 -248.88 391.988 -36.4262 -7814.26 12466.4 -662.027
28810 -287.061 393.195 -87.8765 -249.4 355.609 -54.0977 -7898.68 11314.5 -1219.87
28820 -288.734 335.492 -94.812 -250.332 315.134 -68.882 -8007.72 10014.3 -1697.27
28830 -286.41 273.875 -100.139 -250.261 273.035 -81.1314 -8066.77 8664.67 -2103.34
28840 -276.287 219.181 -105.403 -246.073 230.336 -90.8287 -7956.85 7325.01 -2427.19
28850 -255.837 173.35 -110.461 -235.283 187.039 -96.9567 -7586.62 6001.98 -2646.32
28860 -223.864 129.42 -118.754 -217.347 141.948 -99.0143 -6941.61 4638.01 -2750.35
28870 -182.882 79.3186 -129.568 -192.717 93.1225 -97.1935 -6068.49 3150.01 -2762.82
28880 -139.378 19.8734 -139.282 -162.006 40.3679 -92.9442 -5031.59 1505.17 -2724.56
28890 -101.834 -46.485 -143.677 -126.124 -14.5422 -87.4748 -3893.6 -245.662 -2645.28
28900 -73.9762 -113.255 -138.033 -87.4393 -68.6963 -79.8202 -2728.06 -2002.36 -2465.82
28910 -50.3588 -174.226 -121.919 -49.6134 -119.85 -67.4882 -1614.33 -3664.03 -2089.37
28920 -21.2929 -225.833 -96.3467 -15.4726 -166.373 -48.3862 -598.121 -5157.19 -1465.2
28930 16.0402 -270.384 -63.985 14.8098 -207.248 -23.2325 326.697 -6453.48 -638.428
28940 56.7987 -313.553 -27.1112 42.5841 -242.64 4.67431 1185.94 -7585.73 274.214
28950 95.1135 -358.731 11.045 68.3662 -274.4 31.5077 1979.82 -8635.42 1152.07
28960 128.38 -402.558 46.6355 91.0781 -304.941 55.0568 2666.16 -9679.22 1920.14
28970 155.798 -438.357 73.3919 108.197 -335.5 74.2873 3174.96 -10726.7 2544.08
28980 175.899 -461.395 90.05 117.689 -364.078 88.6132 3446.19 -11693.2 2996.19
28990 186.823 -472.338 97.942 119.239 -385.844 96.4076 3477.71 -12422.6 3239.11
29000 188.725 -474.448 101.634 115.476 -394.967 96.0648 3347.07 -12742.8 3240.9
29010 184.997 -466.702 103.392 110.363 -386.882 87.7073 3184.49 -12520.6 3007.38
29020 183.346 -441.586 100.949 107.441 -360.027 74.2071 3118.13 -11689.1 2603.56
29030 191.155 -390.875 90.4937 108.617 -315.21 60.1596 3222.3 -10248.4 2138.52
29040 207.159 -315.157 70.4864 113.901 -254.189 48.9934 3492.17 -8248.12 1718.88
29050 222.289 -223.547 47.1843 121.862 -178.886 41.5953 3858.11 -5769.1 1397.95
29060 229.284 -126.384 26.4522 130.582 -92.2675 35.6313 4232.47 -2933.4 1141.78
29070 228.743 -30.1596 7.66736 138.359 0.332131 27.3001 4552.85 77.507 843.194
29080 225.803 62.6074 -13.1923 144.548 92.1178 13.5307 4795.62 3049.22 391.432
29090 222.225 152.258 -39.0816 149.312 176.747 -6.97839 4967.01 5795.79 -266.158
29100 216.041 238.934 -67.5852 153.237 250.53 -33.553 5077.57 8210.04 -1113.36
29110 204.46 319.998 -95.8282 155.737 312.763 -63.9798 5119.15 10266.6 -2079.17
29120 187.843 389.715 -124.251 155.458 364.895 -94.6138 5065.48 11983.1 -3055.89
29130 168.806 442.704 -153.839 150.909 408.573 -121.282 4887.4 13380.7 -3921.94
29140 149.663 478.697 -181.944 141.232 444.655 -140.413 4571.96 14475.7 -4566.19
29150 131.9 503.726 -201.689 126.957 473.459 -149.88 4134.98 15296.4 -4910.09
29160 115.061 525.054 -207.352 109.226 495.511 -149.138 3604.19 15892.4 -4920.74
29170 95.5993 546.696 -196.814 88.5969 511.555 -139.015 2986.14 16314.2 -4615.86
29180 67.6529 567.924 -171.233 64.4405 521.911 -121.53 2247.62 16584.9 -4059.43
29190 27.0299 584.198 -135.704 35.0457 526.583 -99.1131 1326.1 16697.7 -3341.92
29200 -25.7009 589.745 -96.6431 -0.855139 525.194 -74.0345 180.783 16629.9 -2559.21
29210 -85.3986 582.802 -59.4575 -41.8499 516.703 -48.7636 -1141.04 16346.3 -1797.42
29220 -146.068 567.156 -25.7969 -83.6409 499.306 -25.2936 -2495.55 15795.8 -1107.34
29230 -202.946 546.053 5.33966 -121.189 470.81 -3.98357 -3718.49 14918.3 -479.836
29240 -250.665 517.47 36.5332 -151.286 430.341 16.6257 -4699.21 13671.4 134.482
29250 -281.392 473.941 66.46 -172.247 379.178 38.0141 -5372.43 12065.6 772.899
29260 -289.7 409.567 93.3354 -182.295 320.364 60.6065 -5681.68 10177.6 1435.21
29270 -277.344 328.503 115.817 -179.692 258.065 82.7946 -5585.87 8136.99 2074.83
29280 -251.163 245.393 132.416 -163.474 195.933 101.017 -5072.95 6093.63 2595.46
29290 -216.601 175.28 142.22 -133.704 136.812 111.092 -4149.84 4177.29 2886.37
29300 -173.604 123.827 144.241 -92.1782 82.9662 110.245 -2860.89 2473.89 2875.62
29310 -121.261 86.0626 137.53 -43.7934 35.8795 98.3471 -1333.41 1017.86 2564.44
29320 -62.1239 53.4919 123.599 4.89841 -4.29287 78.5331 225.542 -209.418 2034.86
29330 -4.31095 20.5639 103.437 47.3292 -38.5365 55.709 1598.48 -1264.1 1418.43
29340 44.5974 -13.9192 78.9176 79.8504 -68.0019 34.7875 2646.18 -2207.68 843.213
29350 83.9819 -50.5871 54.5675 102.771 -93.5029 19.1463 3379.11 -3071.9 404.461
29360 121.554 -87.5817 38.2734 120.512 -115.045 10.8058 3960.8 -3839.85 170.392
29370 164.992 -119.893 36.3264 139.377 -132.048 10.6882 4603.94 -4462.24 190.053
29380 211.31 -143.339 51.0746 164.467 -144.022 19.3682 5444.52 -4892.85 488.52
29390 250.46 -156.682 79.6358 196.925 -150.213 37.0382 6481.48 -5103.72 1063.48
29400 276.823 -161.397 116.109 232.921 -149.892 62.7305 7583.6 -5082.59 1879.77
29410 294.499 -159.281 157.873 265.891 -143.086 93.8573 8564.07 -4837.06 2857.3
29420 310.322 -150.701 204.162 290.532 -130.921 126.106 9289.21 -4402.96 3871.9
29430 328.049 -135.145 250.357 305.8 -115.303 154.586 9741.42 -3842.53 4779.73
29440 345.907 -113.498 287.496 314.202 -97.8681 175.526 9995.71 -3222.84 5448.25
29450 360.34 -89.3074 306.153 318.975 -79.2077 186.35 10139.4 -2588.69 5776.23
29460 368.866 -65.9262 305.081 321.431 -59.5223 185.604 10205.1 -1957.84 5714.07
29470 370.927 -43.7291 290.805 320.889 -39.2721 173.289 10168.8 -1332.38 5273.7
29480 366.566 -21.1262 267.804 315.652 -18.8846 150.994 9981.56 -705.655 4516.79
29490 355.189 2.11131 235 303.595 1.46448 122.167 9591.71 -73.2529 3553.77
29500 335.99 23.8227 190.727 283.532 21.0662 91.2921 8964.79 540.016 2525.38
29510 307.403 42.3167 137.939 255.698 37.9049 61.1487 8100.63 1066.53 1542.71
29520 267.945 56.0549 84.9544 221.703 48.938 31.7625 7028.2 1424.42 640.254
