# Time-averaged data for fix 2
# TimeStep c_flux[1] c_flux[2] c_flux[3] c_flux[4] c_flux[5] c_flux[6] c_Ag_mom[1] c_Ag_mom[2] c_Ag_mom[3]
42180 -90.0383 29.7167 -112.284 -25.4465 -55.9595 -101.794 -648.988 -1897.23 -3114.94
42190 -80.2597 72.0868 -133.469 -18.4819 -22.6116 -123.152 -382.682 -858.71 -3801.26
42200 -72.5716 110.676 -148.662 -9.58931 7.5483 -138.485 -57.6062 73.336 -4301.01
42210 -70.674 145.073 -156.496 -3.96175 34.6439 -147.586 158.581 917.238 -4620
42220 -76.5948 174.369 -158.237 -5.36847 59.4537 -152.016 137.247 1706.08 -4809.23
42230 -90.5067 197.181 -158.504 -14.2797 82.5057 -153.6 -157.857 2466.41 -4918.91
42240 -109.909 212.35 -158.735 -29.1199 104.58 -153.057 -670.428 3217.27 -4968.52
42250 -128.521 219.866 -158.473 -47.2737 126.289 -151.115 -1299.72 3963.76 -4957.68
42260 -141.138 221.468 -154.089 -66.6952 146.766 -148.511 -1950.18 4671.95 -4887.23
42270 -148.208 217.868 -145.114 -85.7069 163.558 -145.929 -2552.38 5257.47 -4771.17
42280 -154.364 206.645 -135.516 -102.31 172.879 -143.1 -3057.02 5608.52 -4630.07
42290 -164.29 185.763 -133.301 -114.828 172.063 -139.107 -3429.46 5638.45 -4469.05
42300 -176.628 154.774 -138.026 -122.692 160.714 -132.729 -3662.51 5333.93 -4275.84
42310 -185.893 116.533 -143.328 -127.239 141.067 -124.435 -3779.8 4758.29 -4044.01
42320 -187.392 76.3921 -142.697 -129.907 117.021 -115.54 -3811.8 4024.3 -3780.2
42330 -179.847 38.3492 -135.334 -130.761 93.001 -106.436 -3767.26 3266.09 -3488.23
42340 -165.417 5.42236 -126.684 -128.071 72.7485 -96.8484 -3618.37 2594.6 -3170.32
42350 -147.484 -20.6203 -119.921 -119.061 57.4663 -86.9209 -3315.12 2052.38 -2846.56
42360 -127.125 -38.6908 -114.09 -102.015 46.4098 -77.4693 -2829.69 1627.54 -2543.1
42370 -103.319 -46.5737 -106.23 -78.3306 39.1164 -68.5806 -2181.12 1320.53 -2255.88
42380 -74.5526 -41.8937 -95.4783 -50.7086 36.2792 -58.9597 -1417.48 1173.65 -1944.22
42390 -41.6425 -24.204 -83.6958 -22.1663 38.5906 -46.7377 -594.31 1220.45 -1558.61
42400 -6.35532 2.59415 -70.8017 5.44438 44.7913 -30.8782 233.872 1424.7 -1079.39
42410 28.9151 30.7723 -56.576 30.9554 52.0719 -12.5776 1015.67 1679.39 -542.338
42420 60.2559 50.5954 -42.0143 53.2088 57.2074 5.41475 1703.18 1858.4 -11.4897
42430 83.1342 53.6592 -26.4039 71.0906 58.2173 21.4097 2255.98 1874.84 484.221
42440 95.8162 37.388 -8.20006 83.4889 54.2958 35.7898 2645.84 1702.49 974.412
42450 99.9856 8.30181 13.3313 89.5032 45.3249 50.6977 2854.42 1352.53 1519.39
42460 96.8371 -21.688 36.3897 89.0103 31.1469 68.7958 2867.18 847.748 2177.46
42470 85.002 -43.0395 60.8235 82.6899 12.7869 91.8251 2676.86 238.307 2975.91
42480 63.1863 -53.8277 87.644 71.4066 -6.02044 118.877 2290.56 -373.487 3884.55
42490 33.6908 -58.8984 118.125 55.4243 -20.6735 147.068 1731.46 -863.316 4819.52
42500 4.10576 -62.334 150.025 35.115 -28.4396 173.122 1038.53 -1148.37 5679.06
42510 -19.3462 -62.6111 177.561 11.4155 -29.1795 194.325 265.661 -1208.65 6371.52
42520 -36.4964 -55.4217 196.272 -13.7273 -24.1514 208.456 -522.043 -1060.91 6818.74
42530 -51.7198 -39.1727 205.663 -37.77 -14.6475 213.259 -1263.31 -736.472 6957.12
42540 -68.4469 -15.6804 209.372 -58.7112 -1.60182 207.231 -1911.09 -277.991 6754.17
42550 -86.7607 9.69083 209.866 -75.0213 13.6629 190.744 -2421.6 256.092 6231.88
42560 -103.885 29.7575 206.021 -85.5849 29.3526 166.425 -2753.44 786.631 5468.17
42570 -115.195 38.0793 193.99 -90.2587 42.6471 138.356 -2888.57 1218.79 4572.36
42580 -116.825 33.7388 169.611 -89.1064 50.7231 110.848 -2836.41 1465.1 3662.77
42590 -108.042 21.2157 134.287 -82.8218 51.5114 87.0109 -2623.79 1481.95 2843.74
42600 -90.0248 7.07617 95.9599 -72.479 44.9641 67.7829 -2291.63 1286.23 2176.9
42610 -64.8111 -5.09938 63.9411 -59.1112 33.1887 52.3265 -1876.46 932.819 1663.12
42620 -33.8019 -17.7586 40.7516 -42.6247 18.0629 38.65 -1381.03 472.154 1243.81
42630 1.49283 -35.7619 22.4102 -22.0489 0.782802 24.6271 -772.802 -78.1528 831.15
42640 39.267 -62.1201 2.46282 3.76401 -19.1033 9.00821 -18.4653 -729.56 361.85
42650 77.4888 -92.4997 -20.4069 33.9642 -42.0299 -7.47049 869.537 -1482.28 -164.377
42660 115.276 -118.368 -42.5104 65.9277 -66.8282 -23.0813 1816.1 -2275.03 -688.749
42670 152.941 -133.409 -56.9734 95.8129 -89.692 -35.9317 2713.15 -2982.03 -1124.18
42680 190.656 -137.79 -56.914 120.274 -105.822 -43.6173 3461.32 -3467.85 -1384.55
42690 225.684 -136.226 -44.1828 137.143 -112.001 -43.7617 3991.74 -3653.29 -1398.24
42700 252.561 -132.51 -24.9243 145.537 -108.372 -34.3567 4270.44 -3555.44 -1115.49
42710 266.19 -126.315 -2.392 145.668 -98.553 -14.8435 4294.31 -3284.85 -525.221
42720 264.534 -115.214 24.9116 138.358 -87.9239 12.6979 4084.51 -2992.24 320.348
42730 250.66 -99.3292 60.9902 125.378 -80.6241 43.9334 3690.55 -2793.96 1299.15
42740 231.381 -83.39 104.493 109.503 -77.8757 73.1031 3196.71 -2734.55 2242.71
42750 214.237 -74.4727 149.106 93.5225 -79.0699 95.2453 2697.49 -2807.95 2981.29
42760 203.115 -76.9787 181.931 78.3128 -83.6799 107.371 2236.86 -2999.7 3401.85
42770 194.752 -88.8151 192.253 62.597 -91.8693 109.123 1775.95 -3302.51 3472.37
42780 180.574 -104.254 178.984 44.614 -103.438 100.844 1242.45 -3697.3 3204.82
42790 154.007 -118.486 149.536 24.0769 -116.909 82.407 607.698 -4134.18 2621.17
42800 117.058 -129.021 112.47 2.04261 -130.107 54.5657 -93.1224 -4540.13 1762.08
42810 78.0904 -134.772 70.3622 -20.8783 -140.311 20.161 -811.221 -4838.08 704.187
42820 43.4818 -136.282 22.3179 -45.0722 -144.54 -17.1363 -1536.28 -4951.82 -451.775
42830 9.71249 -132.892 -26.3805 -70.5863 -139.877 -53.9439 -2285.76 -4801.97 -1606.31
42840 -31.1139 -119.81 -68.8394 -95.7107 -124.4 -87.3396 -3049.66 -4320.96 -2658.58
42850 -78.2482 -91.5228 -101.719 -117.463 -98.1211 -113.682 -3758.45 -3487.94 -3496.61
42860 -120.092 -48.2756 -126.473 -133.184 -63.0279 -130.113 -4307.37 -2357.13 -4033.2
42870 -143.313 2.23378 -143.214 -141.522 -22.9724 -136.099 -4605.95 -1064.53 -4256.02
42880 -144.605 51.9259 -153.481 -142.146 16.4803 -133.982 -4614.38 203.167 -4225.94
42890 -131.682 96.5662 -155.626 -135.493 49.832 -127.246 -4350.44 1277.17 -4041.7
42900 -113.802 135.093 -148.212 -122.012 73.9202 -119.366 -3862.47 2068.38 -3802.66
42910 -94.5634 165.774 -133.385 -102.079 89.1493 -112.413 -3193.38 2584.28 -3574.19
42920 -72.1071 185.283 -115.516 -76.1849 98.2183 -106.312 -2371.05 2900.54 -3370.11
42930 -42.1994 191.227 -99.5088 -45.1526 104.365 -100.04 -1417.99 3104.19 -3165.52
42940 -3.30468 185.155 -85.9534 -10.607 108.976 -92.8383 -361.373 3243.82 -2932.45
42950 42.5174 172.242 -73.0547 25.3037 111.601 -85.0176 753.452 3320.55 -2674.73
42960 88.3915 158.68 -59.4034 59.4369 110.733 -77.3475 1843.72 3305.72 -2427.21
42970 124.42 148.403 -45.8399 88.02 105.021 -69.9791 2785.63 3153.37 -2209.92
42980 141.674 139.35 -30.8719 107.432 93.2608 -61.5867 3439.54 2810.77 -1988.71
42990 137.092 125.407 -11.8364 114.916 74.8625 -50.2234 3694.36 2242.78 -1685.05
43000 114.115 102.625 15.2271 109.823 50.5877 -33.5653 3514.84 1462.81 -1212.44
43010 80.1798 72.1442 48.4443 93.8027 22.5669 -10.0453 2961.6 545.098 -511.759
43020 43.3125 37.9151 83.8089 70.2052 -6.12469 20.2206 2166.56 -400.787 414.896
43030 8.94063 1.38652 117.558 43.185 -32.9039 54.5677 1284.88 -1276.54 1480.06
43040 -21.2419 -39.1608 148.883 16.7086 -56.2336 88.2939 448.37 -2031.11 2525.73
43050 -48.3208 -83.9797 176.846 -6.65933 -76.099 116.11 -270.145 -2669.01 3385.16
43060 -73.3713 -127.176 200.331 -26.2937 -93.6347 134.676 -864.075 -3218.77 3955.64
43070 -96.0497 -159.913 215.494 -43.1371 -109.335 144.039 -1368.17 -3684.74 4237.33
43080 -115.84 -178.906 217.497 -58.0448 -121.749 146.97 -1819.06 -4030.68 4314.84
43090 -132.137 -188.811 205.799 -71.1932 -128.857 146.732 -2224.4 -4201.57 4299.49
43100 -142.305 -194.992 186.771 -82.0111 -129.468 145.557 -2561.6 -4163.78 4278.21
43110 -142.981 -197.848 168.33 -89.3716 -124.639 144.367 -2788.06 -3941.56 4289.44
43120 -132.22 -195.453 154.698 -91.1713 -116.781 143.028 -2829.59 -3603.39 4317.56
43130 -109.954 -187.417 144.661 -84.2132 -107.138 140.604 -2578.45 -3207.51 4307.53
43140 -76.6544 -176.048 135.738 -65.2372 -95.4259 136.224 -1938.62 -2773.04 4204.23
43150 -33.728 -164.677 124.453 -33.1408 -81.3058 129.446 -882.771 -2295.15 4001.4
43160 16.8988 -153.785 112.944 10.0419 -65.2104 121.83 521.891 -1772.63 3763.09
43170 73.1778 -141.198 102.523 59.8521 -48.3948 115.666 2128.24 -1223.33 3584.92
43180 131.587 -125.07 93.1298 110.652 -32.1992 112.371 3752.99 -681.196 3524.08
43190 187.008 -104.158 84.8469 157.18 -17.1214 111.3 5219.95 -171.974 3557.74
43200 234.15 -77.0931 77.297 195.242 -2.43573 109.995 6387.43 315.086 3591.04
43210 268.79 -43.5564 68.0394 221.773 13.6072 105.264 7158.04 830.839 3508.82
43220 289.5 -5.7259 53.6257 234.596 32.8441 95.5003 7473.37 1436.91 3250.18
43230 297.215 34.8947 32.9942 232.268 56.6871 82.1952 7309.1 2170.06 2852.6
43240 291.183 78.0693 8.67214 214.634 84.9318 68.7069 6676.69 3026.85 2428.25
43250 269.089 124.77 -10.4579 182.646 116.182 58.1162 5619.9 3972.98 2094.6
43260 230.706 175.231 -15.7436 138.336 148.809 51.6054 4205.63 4966.88 1911.81
43270 179.181 226.161 -5.5552 84.4043 181.67 49.2289 2523.08 5974.69 1877.59
43280 119.498 273.078 14.0265 25.4313 214.025 51.8649 697.704 6965.75 1983.37
43290 57.0557 314.09 36.3392 -32.6307 244.883 61.4009 -1103.29 7902.74 2257.41
43300 -1.03233 349.366 60.7643 -83.5919 272.574 78.5471 -2700.93 8734.28 2730.81
43310 -49.0968 376.697 91.045 -123.175 295.035 100.648 -3954.74 9397.28 3368.56
43320 -85.1824 392.315 128.726 -149.698 310.108 122.839 -4802.7 9832.4 4055.93
43330 -110.829 394.242 167.108 -164.628 316.275 140.773 -5277.84 10003.7 4653.05
43340 -128.852 383.213 192.793 -171.615 312.693 152.082 -5499.06 9900.72 5042.02
43350 -144.805 360.751 195.603 -175.375 299.268 155.251 -5623.49 9518.06 5122.88
43360 -163.37 327.871 172.781 -179.143 275.775 147.886 -5773.87 8840.21 4809.12
43370 -183.815 284.554 130.684 -184.705 242.764 127.704 -5993.43 7855.72 4060.66
43380 -200.867 231.215 80.697 -192.187 201.894 94.6639 -6262.25 6582.11 2923.85
43390 -211.062 170.202 31.4614 -200.879 155.49 52.1072 -6544.74 5076.14 1538.35
43400 -216.893 106.497 -13.2465 -209.296 106.145 6.48855 -6811.51 3434.95 103.128
43410 -222.715 46.6623 -54.4956 -215.743 57.1278 -35.2223 -7035.66 1795.78 -1189.01
43420 -229.859 -3.57796 -94.788 -219.191 12.0889 -68.3771 -7194.76 316.891 -2219.84
43430 -235.676 -40.7142 -133.302 -220.206 -25.4614 -91.9223 -7280.05 -866.918 -2973.49
43440 -235.078 -64.0058 -165.192 -219.891 -53.1171 -107.68 -7290.26 -1689.4 -3504.7
43450 -224.552 -76.1114 -185.366 -218.48 -70.4844 -118.833 -7212.39 -2164.95 -3883.02
43460 -205.604 -79.4536 -189.947 -215.084 -78.4722 -127.4 -7029.68 -2364.55 -4148.05
43470 -184.08 -77.7103 -180.962 -208.966 -79.4197 -133.003 -6748.88 -2383.54 -4279.13
43480 -165.971 -74.5724 -163.33 -200.185 -76.5647 -132.529 -6398.82 -2325.71 -4193.71
43490 -154.333 -72.6754 -141.277 -189.014 -73.9306 -121.55 -6000.14 -2297.68 -3786.08
43500 -147.471 -73.9297 -117.817 -175.096 -75.175 -97.4906 -5545.29 -2391.89 -2997.59
43510 -138.575 -79.8932 -91.835 -157.868 -82.5417 -61.7611 -5001.3 -2662.8 -1877.22
43520 -119.084 -93.3195 -60.4819 -136.041 -96.3408 -19.6407 -4318.69 -3123.51 -574.303
43530 -85.6831 -117.481 -23.532 -108.231 -116.192 22.5387 -3443.29 -3766.45 736.952
43540 -40.9466 -154.368 15.6531 -73.0364 -141.378 60.3093 -2339.9 -4577.71 1930.86
43550 9.48417 -202.149 54.0476 -31.0418 -171.209 92.0531 -1022.64 -5530.84 2951.87
43560 62.2714 -253.546 89.1233 14.8631 -204.559 117.427 430.769 -6578.77 3789.98
43570 117.359 -297.339 121.877 60.1269 -239.498 136.674 1897.45 -7656.62 4444.65
43580 174.351 -324.463 151.712 100.756 -272.91 150.543 3247.18 -8678.58 4927.88
43590 227.731 -334.88 174.296 134.414 -300.217 160.914 4379.26 -9527.55 5286.46
43600 268.34 -334.644 187.281 160.675 -316.617 169.942 5238.68 -10076.6 5581.94
43610 289.506 -330.008 192.394 179.248 -319.844 177.918 5801.12 -10247.1 5829.63
43620 292.413 -323.003 192.195 189.097 -310.694 182.525 6052.34 -10032 5963.14
43630 283.877 -310.355 186.842 188.688 -291.156 179.961 5986.94 -9453.16 5868.62
43640 268.671 -286.109 177.681 177.343 -262.821 167.255 5612.87 -8531.88 5457.59
43650 246.918 -245.849 164.496 156.254 -226.949 144.396 4962.96 -7311.81 4735.19
43660 215.521 -190.845 146.635 128.672 -185.341 115.481 4113.2 -5886.63 3820.57
43670 173.489 -128.635 124.052 99.0422 -140.281 86.4331 3176.04 -4381.32 2883.84
43680 124.666 -67.8904 98.2502 71.3987 -94.2096 60.8022 2269.99 -2911.42 2038.35
43690 76.5085 -11.9699 71.881 48.5999 -50.5877 38.0394 1499.27 -1570.26 1281.34
43700 37.4051 41.4906 47.0117 32.1493 -12.9816 15.0769 937.516 -425.728 525.882
43710 12.8378 93.5483 23.2073 22.1247 16.2109 -10.5415 605.872 493.801 -314.714
43720 2.9598 139.453 -4.3967 17.4052 36.8632 -39.2746 472.14 1188.64 -1272.25
43730 2.32703 169.437 -41.3649 16.9532 49.5002 -70.3231 476.713 1648.86 -2333.06
43740 3.51487 175.016 -89.0042 20.0288 54.1982 -103.182 559.553 1835.32 -3467.32
43750 0.637031 153.685 -142.082 25.6698 49.819 -137.547 670.418 1692.63 -4639.68
43760 -8.8538 110.197 -193.101 31.8016 34.9593 -172.692 762.813 1172.8 -5806.59
43770 -23.5122 53.8932 -239.133 35.5063 8.48718 -207 792.096 267.712 -6913.99
43780 -39.1119 -5.07932 -281.774 34.2452 -28.9729 -238.315 733.921 -963.753 -7905.23
43790 -50.7259 -59.7261 -322.276 28.2761 -73.9927 -264.518 609.768 -2399.38 -8721.01
43800 -55.4282 -108.981 -358.301 20.5905 -121.505 -283.818 494.003 -3886.71 -9284.88
43810 -51.8012 -155.057 -381.355 16.1717 -166.054 -294.251 490.102 -5282.93 -9519.62
43820 -38.6653 -198.803 -386.022 19.4915 -203.836 -294.26 699.128 -6484.03 -9390.92
43830 -13.6759 -236.611 -375.249 33.2441 -233.379 -283.31 1204.02 -7434.71 -8931.66
43840 25.8486 -262.552 -358.561 58.4106 -255.181 -263.319 2049.6 -8118.45 -8235.74
43850 78.0707 -273.368 -337.567 93.6268 -269.771 -237.473 3211.97 -8536.04 -7414.16
43860 136.509 -271.948 -309.672 135.798 -276.568 -208.72 4584.17 -8686 -6525.51
43870 191.333 -264.402 -271.217 179.757 -274.12 -177.135 5991.05 -8559.98 -5539.65
43880 234.236 -253.364 -221.053 219.256 -261.378 -140.057 7228.69 -8158.64 -4370.87
43890 261.11 -235.731 -162.753 248.253 -239.211 -95.0489 8118.98 -7504.72 -2950.78
43900 272.838 -205.394 -100.323 262.691 -209.67 -42.3325 8554.54 -6627.49 -1288.85
43910 272.359 -159.476 -33.4788 261.12 -174.371 14.5062 8509.6 -5540.61 511.339
43920 261.874 -99.977 38.7456 245.055 -133.834 69.8238 8029.6 -4246.08 2292.51
43930 240.711 -32.2102 113.906 218.926 -88.471 119.171 7226.19 -2773.24 3921.05
43940 207.407 38.7809 185.711 189.104 -41.0287 161.426 6265.78 -1233.97 5341.1
43950 164.07 107.689 247.189 161.606 2.72459 197.976 5325.71 178.152 6558.5
43960 118.607 165.471 292.018 139.619 36.8964 229.897 4536.05 1278.65 7580.1
43970 83.3337 201.963 316.609 123.41 59.4156 256.563 3954.4 1988.26 8381.37
43980 67.255 213.075 321.965 111.7 72.2791 276.011 3571.74 2360.72 8918.81
43990 68.3302 205.013 311.654 102.782 80.1146 285.704 3324.61 2543 9155.46
44000 74.5457 191.616 292.018 94.8465 87.5359 284.138 3112.9 2699.96 9080.29
44010 73.2652 185.229 269.077 85.6693 97.733 271.674 2832.33 2956.29 8720.24
44020 61.2398 191.215 247.117 73.2939 112.386 250.692 2416.86 3385.66 8137.14
44030 45.0076 208.15 224.673 56.9144 132.167 224.272 1863.24 4022.93 7400.46
44040 32.9395 230.837 199.143 37.2816 157.078 194.714 1215.46 4858.53 6547.11
44050 27.4078 253.11 168.691 15.7813 185.688 162.339 533.924 5826.09 5574.08
44060 24.4088 270.994 134.147 -5.3136 215.748 127.401 -116.604 6821.74 4483.68
44070 18.1214 283.181 94.251 -23.7472 244.657 91.048 -680.585 7744.58 3312.14
44080 6.7598 292.145 47.4036 -38.7071 270.14 54.5872 -1138.53 8524.92 2104.84
44090 -6.56921 301.483 -4.21754 -50.606 290.248 18.7558 -1505.69 9124.84 897.165
44100 -18.1453 312.686 -55.0794 -59.9491 303.12 -15.9437 -1797.4 9517.79 -272.92
44110 -25.1671 323.706 -99.8987 -66.5045 307.206 -48.2358 -2010.94 9678.17 -1356.95
44120 -26.2402 329.845 -138.352 -70.269 302.518 -76.7874 -2140.35 9597.66 -2318.08
44130 -20.4219 325.883 -174.721 -71.8 290.84 -101.593 -2197.05 9302.66 -3156.23
44140 -9.35075 308.794 -210.999 -72.4254 274.548 -123.832 -2214.63 8844.89 -3899.36
44150 2.58466 280.028 -245.333 -73.3004 255.502 -144.826 -2234.38 8267.24 -4569.29
44160 11.0275 244.002 -273.357 -74.7113 233.493 -164.617 -2283.9 7570.44 -5163.55
44170 13.1259 205.825 -293.084 -76.7346 206.672 -182.232 -2366.56 6711.35 -5665.81
44180 8.55883 167.008 -303.91 -79.6453 173.185 -195.821 -2478.89 5644.84 -6054.26
44190 -0.952318 125.031 -308.359 -84.506 133.433 -203.384 -2639.05 4372.52 -6293
44200 -15.1511 77.4819 -309.922 -92.5659 89.7077 -202.813 -2882.62 2955.26 -6325.39
44210 -34.6619 25.8678 -309.673 -103.63 45.2356 -192.398 -3228.72 1503.01 -6088.33
44220 -57.459 -26.6401 -305.052 -116.504 4.11398 -172.24 -3652.08 159.753 -5541.92
44230 -77.2999 -76.4313 -286.573 -128.487 -29.6459 -143.717 -4069.14 -931.636 -4694.59
44240 -87.8823 -119.079 -249.318 -136.278 -53.3423 -109.473 -4349.33 -1682.86 -3604.55
44250 -86.1156 -149.77 -194.066 -136.584 -67.1982 -71.4042 -4368.13 -2100.07 -2354.91
44260 -72.3523 -167.265 -129.163 -127.587 -73.5508 -30.648 -4066.16 -2274.8 -1025.13
44270 -49.0175 -174.818 -62.43 -109.449 -75.2961 11.7668 -3460.29 -2323.81 318.574
44280 -17.188 -176.851 3.21132 -83.2948 -74.2042 53.5397 -2608.95 -2332.96 1615.12
44290 22.4741 -177.188 67.8981 -50.9752 -71.7499 91.9528 -1581.78 -2348.61 2801.69
44300 66.9169 -176.554 127.399 -14.4067 -69.289 125.127 -446.318 -2386.58 3827.39
44310 110.807 -170.772 175.828 24.3889 -68.1564 152.834 739.444 -2433.81 4672.36
44320 152.017 -155.097 211.227 63.1175 -68.535 175.157 1918.88 -2453.03 5338.61
44330 191.301 -130.842 237.625 99.2828 -68.5634 191.547 3033.94 -2387.33 5831.73
44340 227.42 -104.26 259.856 131.152 -65.0299 201.247 4040.67 -2175.31 6155.34
44350 255.969 -79.9662 277.633 158.007 -55.3429 204.015 4908.57 -1780.39 6305.75
44360 272.663 -57.7778 286.043 178.601 -38.8342 200.199 5593.74 -1207.75 6266.76
44370 278.013 -34.4693 279.667 191.033 -16.6757 190.324 6027.89 -497.034 6012.73
44380 275.27 -7.83542 253.65 193.544 8.84932 174.406 6149.92 296.008 5518.45
44390 267.82 21.8504 209.45 186.543 35.0157 152.275 5951.08 1110.38 4775.2
44400 255.772 51.9376 150.2 172.187 59.5467 123.563 5483.81 1882.56 3809.38
44410 235.954 78.4033 85.362 153.145 80.5683 89.0927 4827.15 2555.25 2684.73
44420 204.36 97.4075 25.1981 131.137 96.9614 50.6874 4050.97 3078.03 1490.66
44430 163.106 106.286 -23.9199 107.038 106.829 11.6823 3206.02 3387.16 326.425
44440 120.363 106.132 -64.0638 80.8211 107.733 -24.4388 2329.26 3414.62 -730.216
44450 83.705 100.382 -103.424 53.4008 98.5097 -55.5605 1455.21 3144.07 -1649.37
44460 54.8281 90.8537 -147.03 26.2808 81.1647 -81.6326 614.746 2640.31 -2447.63
44470 31.9993 75.2634 -191.817 0.837383 59.7873 -104.498 -177.637 2012.04 -3169.52
44480 12.9158 50.3846 -231.551 -22.3475 38.1784 -126.652 -916.847 1351.79 -3858.78
44490 -4.7799 16.6441 -259.742 -42.9111 18.347 -148.932 -1592.01 709.675 -4526.69
44500 -23.1429 -20.2873 -277.75 -60.7669 1.01679 -170.113 -2188.34 119.239 -5137.59
44510 -41.6607 -51.8397 -289.518 -76.0049 -12.6152 -186.839 -2691.97 -360.652 -5620.83
44520 -55.929 -71.2454 -299.762 -88.1863 -20.3299 -195.788 -3083.06 -637.829 -5903.48
44530 -61.9481 -74.4486 -306.479 -96.3399 -19.0259 -195.503 -3331.75 -615.639 -5947.72
44540 -59.3081 -61.0278 -300.467 -99.3848 -6.58064 -186.982 -3412.05 -231.023 -5763.1
44550 -51.7266 -33.4536 -276.246 -96.6262 17.5234 -172.587 -3316 519.282 -5383.52
44560 -44.1349 4.90981 -239.961 -88.525 51.4457 -153.775 -3055.12 1577.14 -4841.14
44570 -38.7182 52.1782 -203.09 -76.4723 91.921 -131.076 -2662.69 2847.75 -4165.97
44580 -35.3376 106.586 -170.741 -62.5353 135.478 -106.179 -2186.34 4224.62 -3405.32
44590 -32.3724 163.652 -135.491 -48.0416 178.838 -81.6183 -1667.43 5595.7 -2619.14
44600 -28.4447 216.957 -93.3546 -33.6183 218.715 -59.0588 -1137.34 6845.57 -1842.35
44610 -22.3806 261.349 -48.5045 -20.1615 252.164 -37.8403 -636.072 7876.05 -1078.43
44620 -15.2422 294.866 -10.8616 -9.40502 277.323 -16.9069 -222.342 8637.95 -332.191
44630 -9.45374 318.063 13.578 -2.85603 294.04 3.93567 44.5087 9142.42 372.867
44640 -7.6528 333.341 23.9257 -0.859681 303.006 23.7269 142.994 9430.02 1002.6
44650 -8.44124 343.368 23.9093 -1.93926 304.892 41.252 115.179 9526.9 1521.41
44660 -6.36856 347.468 17.2901 -3.42314 300.256 54.8015 54.163 9438.53 1897.74
44670 4.09506 343.946 11.139 -2.44545 290.588 63.5561 64.2008 9179.51 2123.08
44680 23.9076 332.66 9.8853 2.8954 277.665 68.154 218.293 8791.62 2233.84
44690 49.4354 318.657 15.6928 13.156 262.705 70.547 535.723 8325.65 2298.64
44700 75.7937 308.131 27.8246 27.3247 245.888 72.74 986.681 7813.9 2382.78
44710 100.202 303.251 44.1581 43.4097 227.372 76.3453 1514.47 7268.12 2532.05
44720 122.079 300.164 63.066 59.5722 207.963 82.9836 2061.32 6696.99 2775.01
44730 139.876 292.412 82.2311 74.4998 189.207 93.257 2578.01 6112.28 3113.62
44740 151.965 274.828 100.698 87.4395 171.384 105.907 3019.82 5510.58 3498.58
44750 158.52 247.459 115.729 97.2486 152.924 117.264 3348.24 4853.68 3830.5
44760 161.272 213.955 124.756 103.135 130.91 123.349 3539.39 4085.33 4001.81
44770 159.872 177.943 124.86 104.423 103.521 121.396 3576.56 3182.09 3938.93
44780 151.151 141.075 113.753 100.073 71.5354 110.678 3427.66 2181.21 3619.14
44790 132.369 103.64 89.4004 88.5761 37.3142 92.6177 3043.71 1151.09 3067.45
44800 101.965 65.513 51.2212 68.9518 3.25372 69.8724 2389.39 146.409 2341.57
44810 59.6298 25.4088 2.90715 41.8721 -28.8703 44.814 1469.61 -797.316 1505.08
44820 6.47205 -17.0527 -48.6667 8.69123 -57.1237 18.3411 327.905 -1639.56 599.038
44830 -52.5082 -58.263 -95.9173 -28.8768 -79.9139 -9.95985 -966.182 -2331.35 -367.852
44840 -108.508 -91.2384 -134.771 -69.0498 -96.594 -41.0237 -2323.24 -2839.23 -1395.75
44850 -152.837 -110.246 -163.477 -109.333 -107.008 -73.5816 -3636.89 -3147.64 -2438.3
44860 -182.064 -115.617 -185.036 -146.351 -110.378 -103.64 -4795.88 -3232.99 -3377.4
44870 -199.356 -112.957 -204.156 -176.503 -105.144 -126.483 -5710.69 -3062.09 -4081.52
44880 -211.822 -106.916 -220.496 -197.803 -90.716 -139.486 -6347.74 -2625.26 -4480.82
44890 -225.266 -95.914 -228.17 -210.639 -68.2821 -142.964 -6739.92 -1957.28 -4577.66
44900 -241.633 -75.0901 -219.497 -217.348 -41.0768 -138.274 -6954.05 -1133.23 -4406.92
44910 -259.352 -41.8654 -192.67 -220.024 -12.5406 -126.266 -7042.85 -248.11 -3994.45
44920 -275.41 0.626121 -150.594 -219.575 14.9005 -106.862 -7027.61 624.255 -3348.54
44930 -287.3 46.0572 -100.108 -216.334 40.8398 -80.1359 -6916.44 1461.03 -2474.35
44940 -292.897 88.5863 -45.9573 -210.26 65.9508 -45.9096 -6718.29 2275.5 -1378.8
44950 -290.867 124.832 8.9211 -201.342 90.7254 -4.49326 -6441.94 3079.77 -73.5077
44960 -280.237 154.345 65.6279 -190.033 114.884 42.5864 -6093.68 3864.51 1402.89
44970 -261.339 179.359 125.985 -176.702 137.339 92.0106 -5669.56 4596.97 2965.92
44980 -235.832 201.738 186.647 -160.777 156.692 139.773 -5147.42 5227.11 4500.53
44990 -206.045 219.948 240.422 -140.448 171.439 182.89 -4492.4 5698.27 5895.43
45000 -172.837 230.244 281.249 -114.439 180.397 218.856 -3679.55 5954.4 7059.27
45010 -135.224 231.798 309.658 -83.0939 182.271 245.308 -2721.79 5951.18 7922.41
45020 -93.6521 228.524 328.919 -48.658 176.113 260.68 -1678.71 5680.64 8443.84
45030 -49.9755 224.155 337.694 -14.4881 162.597 264.786 -630.112 5181.04 8602.8
45040 -4.02153 217.718 328.851 17.2815 143.104 257.521 368.623 4508.41 8369.07
