# Time-averaged data for fix Ave
# TimeStep v_HAg v_HTe
21270 0.0130001 -4.58802
21280 0.0123614 -4.58681
21290 0.0117294 -4.58735
21300 0.0111805 -4.58784
21310 0.0107318 -4.5864
21320 0.0104069 -4.58288
21330 0.0102188 -4.57914
21340 0.0100904 -4.57676
21350 0.0100124 -4.57684
21360 0.0100849 -4.57929
21370 0.0104503 -4.58217
21380 0.0112019 -4.58429
21390 0.012295 -4.58486
21400 0.0135243 -4.58417
21410 0.0146791 -4.58284
21420 0.0156062 -4.58132
21430 0.0161935 -4.5801
21440 0.0164312 -4.57945
21450 0.0164147 -4.58014
21460 0.0163195 -4.58154
21470 0.0163625 -4.58278
21480 0.0167187 -4.5827
21490 0.0173825 -4.58128
21500 0.018092 -4.57976
21510 0.0185222 -4.57939
21520 0.0185787 -4.581
21530 0.018451 -4.5838
21540 0.01843 -4.58563
21550 0.0187282 -4.58448
21560 0.0194409 -4.5811
21570 0.0204728 -4.57738
21580 0.0214617 -4.5756
21590 0.0219426 -4.57623
21600 0.0216417 -4.57789
21610 0.0206324 -4.57897
21620 0.0192421 -4.5786
21630 0.0178333 -4.57759
21640 0.0165753 -4.57844
21650 0.0155007 -4.58298
21660 0.0147029 -4.59046
21670 0.0143356 -4.59867
21680 0.0144951 -4.60361
21690 0.0150948 -4.60335
21700 0.0159258 -4.59835
21710 0.0167814 -4.59155
21720 0.0174848 -4.5863
21730 0.017917 -4.5848
21740 0.0180215 -4.58737
21750 0.0177513 -4.59309
21760 0.0171214 -4.59934
21770 0.0163181 -4.60316
21780 0.0156304 -4.60302
21790 0.0152379 -4.59953
21800 0.0151364 -4.59578
21810 0.0152103 -4.59466
21820 0.0153441 -4.59718
21830 0.0154172 -4.60149
21840 0.0153191 -4.60442
21850 0.0150307 -4.60337
21860 0.014633 -4.59911
21870 0.0142546 -4.59433
21880 0.0139766 -4.59151
21890 0.0137514 -4.59203
21900 0.0134871 -4.59596
21910 0.0132192 -4.60161
21920 0.0131589 -4.60649
21930 0.0134634 -4.60837
21940 0.0141117 -4.60654
21950 0.014914 -4.60153
21960 0.0156465 -4.59563
21970 0.0161681 -4.59187
21980 0.0164536 -4.59206
21990 0.0165791 -4.59519
22000 0.0167215 -4.59843
22010 0.0170761 -4.59825
22020 0.017685 -4.59414
22030 0.0183603 -4.58785
22040 0.0188192 -4.58369
22050 0.0189311 -4.58392
22060 0.018811 -4.58808
22070 0.0187057 -4.59321
22080 0.0188033 -4.59604
22090 0.0191664 -4.5951
22100 0.0197744 -4.59224
22110 0.0206096 -4.59005
22120 0.0215738 -4.59098
22130 0.0223891 -4.59586
22140 0.0228234 -4.60314
22150 0.0229447 -4.60958
22160 0.0230669 -4.61201
22170 0.0234614 -4.60854
22180 0.02409 -4.60093
22190 0.0246504 -4.59268
22200 0.024863 -4.58805
22210 0.0246117 -4.58849
22220 0.0239227 -4.59308
22230 0.0229576 -4.5983
22240 0.0219919 -4.60171
22250 0.0213279 -4.60167
22260 0.0211525 -4.5983
22270 0.0214046 -4.59265
22280 0.0218481 -4.58652
22290 0.0221802 -4.58215
22300 0.0221267 -4.58106
22310 0.0215838 -4.58328
22320 0.0206422 -4.58693
22330 0.0194882 -4.58975
22340 0.0183443 -4.59062
22350 0.0174133 -4.59015
22360 0.0167981 -4.5898
22370 0.0164133 -4.59046
22380 0.0160701 -4.5916
22390 0.0156569 -4.59239
22400 0.0152779 -4.59202
22410 0.0151337 -4.59112
22420 0.0153407 -4.5903
22430 0.0158379 -4.59077
22440 0.0164651 -4.59208
22450 0.0170255 -4.59361
22460 0.0174325 -4.59407
22470 0.0177735 -4.59258
22480 0.0182179 -4.58909
22490 0.0188464 -4.58463
22500 0.0196221 -4.58083
22510 0.0205027 -4.57891
22520 0.0214214 -4.57903
22530 0.0222347 -4.57988
22540 0.0227591 -4.58065
22550 0.0228246 -4.58041
22560 0.0223921 -4.57929
22570 0.0215571 -4.57723
22580 0.0204551 -4.5749
22590 0.0192622 -4.57396
22600 0.0182098 -4.57555
22610 0.0174518 -4.58005
22620 0.0170131 -4.58671
22630 0.0168673 -4.59323
22640 0.017016 -4.59742
22650 0.0173613 -4.59839
22660 0.0176908 -4.59656
22670 0.0178179 -4.59345
22680 0.0177363 -4.59047
22690 0.0175149 -4.58802
22700 0.0171033 -4.58645
22710 0.0164838 -4.58654
22720 0.0158157 -4.58804
22730 0.0151414 -4.59086
22740 0.0144783 -4.59408
22750 0.0140084 -4.59655
22760 0.0139744 -4.59738
22770 0.0144546 -4.59655
22780 0.0153689 -4.59426
22790 0.0165289 -4.59136
22800 0.0177431 -4.58908
22810 0.0189292 -4.5882
22820 0.0201406 -4.58882
22830 0.0213921 -4.5902
22840 0.022542 -4.5918
22850 0.0233791 -4.59364
22860 0.0237851 -4.59555
22870 0.0237581 -4.59764
22880 0.0233956 -4.59888
22890 0.0228827 -4.59891
22900 0.0223883 -4.59704
22910 0.0219654 -4.59417
22920 0.0215465 -4.59175
22930 0.0210029 -4.59129
22940 0.0202489 -4.59315
22950 0.0192893 -4.59641
22960 0.0182102 -4.5996
22970 0.0170593 -4.60192
22980 0.0157994 -4.6032
22990 0.0143523 -4.60366
23000 0.0127546 -4.60354
23010 0.0112367 -4.60282
23020 0.0101028 -4.60133
23030 0.00957681 -4.59884
23040 0.00964944 -4.59554
23050 0.0100857 -4.59216
23060 0.0106889 -4.58919
23070 0.011454 -4.58726
23080 0.0124369 -4.58638
23090 0.0135509 -4.58719
23100 0.0145632 -4.58981
23110 0.0153871 -4.59281
23120 0.0162331 -4.59425
23130 0.0174261 -4.59251
23140 0.0190165 -4.58771
23150 0.0206946 -4.58252
23160 0.0219844 -4.58003
23170 0.0224844 -4.58145
23180 0.0221976 -4.58566
23190 0.0216026 -4.58894
23200 0.0212445 -4.58867
23210 0.0212704 -4.58563
23220 0.0214314 -4.58334
23230 0.0213778 -4.58406
23240 0.0209325 -4.58782
23250 0.0200877 -4.5923
23260 0.018985 -4.59453
23270 0.0178194 -4.59286
23280 0.0166841 -4.58884
23290 0.0156212 -4.58508
23300 0.0148104 -4.58399
23310 0.0144296 -4.58641
23320 0.0143701 -4.59088
23330 0.0143282 -4.59561
23340 0.0142092 -4.59865
23350 0.0141594 -4.5979
23360 0.0142503 -4.59407
23370 0.0143958 -4.58896
23380 0.0145204 -4.58487
23390 0.0145947 -4.58341
23400 0.0146098 -4.58449
23410 0.0146429 -4.58688
23420 0.0147993 -4.58788
23430 0.015068 -4.58649
23440 0.0153094 -4.58364
23450 0.0153403 -4.58189
23460 0.01508 -4.58283
23470 0.0146401 -4.58668
23480 0.0142852 -4.5908
23490 0.0142132 -4.59283
23500 0.014437 -4.59136
23510 0.0148423 -4.58668
23520 0.0151974 -4.58084
23530 0.0151761 -4.5765
23540 0.0145195 -4.57572
23550 0.0132673 -4.57855
23560 0.0118179 -4.58335
23570 0.0106519 -4.58663
23580 0.0100758 -4.58647
23590 0.010108 -4.58414
23600 0.0104822 -4.58249
23610 0.0108124 -4.58428
23620 0.0108751 -4.58891
23630 0.0106677 -4.59316
23640 0.010334 -4.59342
23650 0.010056 -4.58884
23660 0.0099771 -4.5811
23670 0.0101105 -4.57346
23680 0.0103489 -4.56908
23690 0.0105544 -4.56932
23700 0.0106144 -4.57357
23710 0.0105202 -4.57976
23720 0.0104044 -4.58587
23730 0.0105882 -4.5899
23740 0.0113793 -4.59123
23750 0.0128214 -4.59011
23760 0.0147247 -4.58805
23770 0.0167283 -4.58605
23780 0.0184096 -4.58608
23790 0.0194234 -4.58804
23800 0.0196349 -4.59139
23810 0.0191811 -4.59429
23820 0.0184141 -4.59503
23830 0.0177539 -4.59308
23840 0.0174852 -4.58955
23850 0.0176802 -4.58574
23860 0.0181684 -4.58343
23870 0.0185974 -4.58383
23880 0.0185927 -4.58634
23890 0.0179683 -4.58916
23900 0.0167378 -4.59089
23910 0.0150713 -4.5912
23920 0.0132613 -4.59073
23930 0.0117145 -4.59
23940 0.0108244 -4.58892
23950 0.010864 -4.58685
23960 0.0118734 -4.58415
23970 0.0134983 -4.58102
23980 0.0150975 -4.57837
23990 0.0162025 -4.5768
24000 0.0166965 -4.57633
24010 0.0167074 -4.57605
24020 0.0164014 -4.57563
24030 0.0158044 -4.57472
24040 0.0149057 -4.5731
24050 0.0138481 -4.57054
24060 0.0128657 -4.56756
24070 0.0121901 -4.56648
24080 0.0119478 -4.56915
24090 0.0121183 -4.57651
24100 0.0125613 -4.58644
24110 0.013149 -4.59512
24120 0.0138659 -4.59806
24130 0.014766 -4.59411
24140 0.0158615 -4.58534
24150 0.0170487 -4.5759
24160 0.0181046 -4.56902
24170 0.018796 -4.5665
24180 0.0189088 -4.5678
24190 0.0183261 -4.57158
24200 0.0171574 -4.57626
24210 0.0158028 -4.58047
24220 0.0148242 -4.58318
24230 0.0145862 -4.5838
24240 0.014931 -4.58358
24250 0.0152945 -4.58387
24260 0.0152149 -4.58504
24270 0.0146152 -4.58612
24280 0.0137282 -4.58608
24290 0.0128845 -4.58383
24300 0.01242 -4.57929
24310 0.0125318 -4.57313
24320 0.0130865 -4.56743
24330 0.0136684 -4.56552
24340 0.0138397 -4.56957
24350 0.0134528 -4.57844
24360 0.0126617 -4.58853
24370 0.0117259 -4.59452
24380 0.010807 -4.5933
24390 0.00992695 -4.58564
24400 0.00905834 -4.57548
24410 0.00824477 -4.56822
24420 0.00768032 -4.56706
24430 0.0076583 -4.57142
24440 0.00835122 -4.57712
24450 0.00964079 -4.58096
24460 0.0112317 -4.58209
24470 0.0128968 -4.58228
24480 0.0144339 -4.58356
24490 0.0155767 -4.58674
24500 0.0161468 -4.59091
24510 0.0162278 -4.59364
24520 0.0160079 -4.59316
24530 0.0156769 -4.59006
24540 0.0154522 -4.5868
24550 0.0155167 -4.5853
24560 0.0159665 -4.58557
24570 0.0167264 -4.58747
24580 0.0176194 -4.59031
24590 0.018464 -4.59446
24600 0.0191641 -4.5994
24610 0.0197223 -4.60338
24620 0.0201996 -4.60426
24630 0.0205327 -4.60128
24640 0.0204533 -4.59569
24650 0.0197599 -4.5904
24660 0.0186043 -4.58776
24670 0.0173333 -4.58892
24680 0.0161844 -4.59307
24690 0.0152645 -4.59844
24700 0.0146652 -4.60258
24710 0.0144439 -4.60268
24720 0.0145078 -4.598
24730 0.0147045 -4.58928
24740 0.014932 -4.57929
24750 0.0151818 -4.57088
24760 0.0154509 -4.56642
24770 0.0156955 -4.56658
24780 0.0157973 -4.57005
24790 0.01566 -4.57476
24800 0.0152835 -4.5791
24810 0.0145671 -4.58253
24820 0.0133359 -4.58458
24830 0.0117166 -4.58527
24840 0.0101323 -4.58479
24850 0.00905451 -4.58312
24860 0.00878056 -4.58059
24870 0.0092672 -4.57778
24880 0.0101284 -4.57622
24890 0.0108942 -4.57777
24900 0.0113735 -4.58279
24910 0.0117755 -4.58914
24920 0.0123747 -4.59436
24930 0.0132459 -4.59655
24940 0.0143561 -4.59601
24950 0.0156804 -4.59379
24960 0.0171405 -4.59078
24970 0.0185533 -4.58806
24980 0.0196329 -4.58601
24990 0.0200925 -4.58437
25000 0.0197987 -4.58421
25010 0.0189182 -4.58621
25020 0.01777 -4.59069
25030 0.0166286 -4.59667
25040 0.0156662 -4.60258
25050 0.014937 -4.6067
25060 0.0143662 -4.60816
25070 0.0138268 -4.60597
25080 0.0132685 -4.5994
25090 0.0126798 -4.58948
25100 0.0119673 -4.57941
25110 0.0109589 -4.57314
25120 0.00963882 -4.57335
25130 0.00832142 -4.57916
25140 0.00753335 -4.5862
25150 0.0076716 -4.59038
25160 0.00874151 -4.58937
25170 0.0103999 -4.58389
25180 0.0121485 -4.57695
25190 0.0135806 -4.5729
25200 0.0145092 -4.57392
25210 0.0149148 -4.58015
25220 0.0149129 -4.58875
25230 0.0147905 -4.59614
25240 0.014861 -4.59902
25250 0.0152139 -4.59673
25260 0.0156263 -4.59083
25270 0.01574 -4.5848
25280 0.0153771 -4.58062
25290 0.014664 -4.57938
25300 0.0138939 -4.5811
25310 0.0134151 -4.58511
25320 0.0135334 -4.59058
25330 0.0143384 -4.59612
25340 0.0156898 -4.60085
25350 0.017386 -4.60355
25360 0.0193092 -4.60368
25370 0.0213178 -4.60184
25380 0.0231449 -4.59934
25390 0.0244117 -4.59757
25400 0.0247236 -4.597
25410 0.0239775 -4.59775
25420 0.0225142 -4.59857
25430 0.0208368 -4.59874
25440 0.0193281 -4.59758
25450 0.0181789 -4.59505
25460 0.017442 -4.59207
25470 0.0170778 -4.59035
25480 0.016985 -4.59075
25490 0.0170002 -4.59286
25500 0.016956 -4.595
25510 0.0168146 -4.5949
25520 0.0166828 -4.59213
25530 0.0166406 -4.58858
25540 0.0166276 -4.58639
25550 0.0164816 -4.5869
25560 0.0160725 -4.59012
25570 0.0154727 -4.5934
25580 0.0150277 -4.59464
25590 0.0151006 -4.59288
25600 0.0157536 -4.58937
25610 0.0167606 -4.58635
25620 0.0178616 -4.5852
25630 0.0189214 -4.5855
25640 0.0198805 -4.58592
25650 0.0206747 -4.58486
25660 0.021266 -4.58233
25670 0.0216194 -4.57899
25680 0.0216306 -4.57661
25690 0.0212193 -4.57656
25700 0.0204469 -4.57858
25710 0.019421 -4.58155
25720 0.0181606 -4.58463
25730 0.0166708 -4.58734
25740 0.015128 -4.58915
25750 0.0138779 -4.59
25760 0.0132015 -4.58995
25770 0.013142 -4.5895
25780 0.013514 -4.58897
25790 0.0139858 -4.58854
25800 0.0141895 -4.58806
25810 0.0139346 -4.5879
25820 0.01336 -4.58863
25830 0.0127706 -4.58995
25840 0.0123808 -4.59093
25850 0.0122914 -4.59142
25860 0.0124359 -4.59081
25870 0.0125685 -4.58906
25880 0.0124245 -4.58676
25890 0.0118601 -4.58453
25900 0.0108191 -4.58329
25910 0.00937495 -4.58341
25920 0.00775919 -4.58514
25930 0.00633483 -4.58733
25940 0.00548277 -4.58856
25950 0.00541273 -4.58849
25960 0.00604959 -4.5872
25970 0.00712139 -4.58542
25980 0.0083664 -4.58408
25990 0.00962698 -4.58299
26000 0.0108397 -4.58214
26010 0.0119698 -4.58158
26020 0.0129885 -4.5827
26030 0.0138881 -4.58627
26040 0.014667 -4.59201
26050 0.0153507 -4.59846
26060 0.0159921 -4.60265
26070 0.0166093 -4.60268
26080 0.0171383 -4.59942
26090 0.0174714 -4.59577
26100 0.0176358 -4.59472
26110 0.0177994 -4.59724
26120 0.0181165 -4.60158
26130 0.0185807 -4.60509
26140 0.0190262 -4.60606
26150 0.0192317 -4.60425
26160 0.0189693 -4.6016
26170 0.0180482 -4.60027
26180 0.0164964 -4.60063
26190 0.0147541 -4.60116
26200 0.0134966 -4.6001
26210 0.0132208 -4.5967
26220 0.0139196 -4.59143
26230 0.0151353 -4.58628
26240 0.0163196 -4.58297
26250 0.017119 -4.58238
26260 0.0174562 -4.58326
26270 0.0174125 -4.58407
26280 0.0170225 -4.58351
26290 0.0162941 -4.58176
26300 0.0153547 -4.58057
26310 0.0144299 -4.58109
26320 0.0137305 -4.58423
26330 0.013402 -4.58844
26340 0.0135427 -4.59176
26350 0.0141472 -4.59262
26360 0.0151048 -4.59072
26370 0.0162182 -4.58702
26380 0.0172075 -4.5841
26390 0.0178596 -4.58354
26400 0.0181013 -4.58585
26410 0.0179544 -4.58979
26420 0.0175491 -4.5929
26430 0.0171191 -4.59334
26440 0.0169173 -4.59089
26450 0.0170065 -4.58733
26460 0.0172301 -4.58552
26470 0.0174605 -4.58655
26480 0.0177361 -4.58965
26490 0.0181722 -4.59242
26500 0.0188102 -4.59345
26510 0.0195698 -4.59217
26520 0.020228 -4.59012
26530 0.0205329 -4.58853
26540 0.0202942 -4.58812
26550 0.0194861 -4.58949
26560 0.0182961 -4.59115
26570 0.0169744 -4.59167
26580 0.0157373 -4.59009
26590 0.0147403 -4.5868
26600 0.014035 -4.58343
26610 0.0136104 -4.58155
26620 0.0134958 -4.58188
26630 0.0137366 -4.58417
26640 0.0142508 -4.58729
26650 0.0148812 -4.58937
26660 0.0155011 -4.58935
26670 0.0160591 -4.58654
26680 0.0165729 -4.58252
26690 0.0171138 -4.57939
26700 0.0177301 -4.57895
26710 0.0184166 -4.5812
26720 0.0191859 -4.58435
26730 0.0199451 -4.58669
26740 0.0203269 -4.58725
26750 0.0199452 -4.58729
26760 0.0188186 -4.5879
26770 0.0173813 -4.5902
26780 0.0161281 -4.59419
26790 0.0153332 -4.59895
26800 0.0149956 -4.60233
26810 0.0150174 -4.60249
26820 0.0152767 -4.5987
26830 0.0155896 -4.59304
26840 0.0157495 -4.58769
26850 0.0155983 -4.58452
26860 0.0150666 -4.58394
26870 0.0142374 -4.58486
26880 0.0133875 -4.58656
26890 0.0128232 -4.58781
26900 0.0127202 -4.58814
26910 0.0130884 -4.58759
26920 0.0137988 -4.58719
26930 0.0146353 -4.58774
26940 0.0154057 -4.58987
26950 0.0160704 -4.5925
26960 0.0167413 -4.59417
26970 0.0174099 -4.59396
26980 0.0178053 -4.59176
26990 0.0176111 -4.58949
27000 0.0168158 -4.58874
27010 0.0158079 -4.59065
27020 0.0151223 -4.59467
27030 0.0151056 -4.59909
27040 0.0157207 -4.6023
27050 0.0167294 -4.60419
27060 0.0179408 -4.6048
27070 0.0192658 -4.60441
27080 0.0206143 -4.60305
27090 0.0219034 -4.60118
27100 0.0230234 -4.59921
27110 0.0238339 -4.59767
27120 0.0242793 -4.5968
27130 0.0244595 -4.59552
27140 0.0245653 -4.59328
27150 0.0246666 -4.58945
27160 0.0245845 -4.58519
27170 0.0240632 -4.5825
27180 0.0230476 -4.58333
27190 0.0217489 -4.58803
27200 0.0204254 -4.59499
27210 0.0192076 -4.60089
27220 0.0180728 -4.60251
27230 0.0169737 -4.59853
27240 0.0159365 -4.59078
27250 0.0149968 -4.58278
27260 0.0141028 -4.57873
27270 0.0132481 -4.58022
27280 0.0125821 -4.58562
27290 0.0122765 -4.59147
27300 0.0124526 -4.59476
27310 0.0131216 -4.59367
27320 0.0140632 -4.58908
27330 0.0148194 -4.58411
27340 0.0149239 -4.58218
27350 0.014193 -4.58527
27360 0.0128485 -4.59239
27370 0.0113582 -4.60078
27380 0.0102245 -4.60645
27390 0.00980562 -4.60666
27400 0.010261 -4.60136
27410 0.0115147 -4.59321
27420 0.0133239 -4.58578
27430 0.0153231 -4.58199
27440 0.0171205 -4.58234
27450 0.0184168 -4.5848
27460 0.019082 -4.58735
27470 0.0191191 -4.58925
27480 0.0185959 -4.5909
27490 0.0176495 -4.59324
27500 0.0165555 -4.59661
27510 0.0156484 -4.60044
27520 0.0151441 -4.60363
27530 0.0151218 -4.60519
27540 0.0155573 -4.60399
27550 0.0163719 -4.60087
27560 0.0174755 -4.59747
27570 0.018764 -4.59581
27580 0.0200396 -4.59704
27590 0.0210171 -4.60034
27600 0.021475 -4.60355
27610 0.0214062 -4.60435
27620 0.020876 -4.60196
27630 0.0199257 -4.5975
27640 0.0186348 -4.59324
27650 0.0172291 -4.59155
27660 0.0159925 -4.59267
27670 0.0152054 -4.59627
27680 0.0151961 -4.59997
27690 0.0161491 -4.60059
27700 0.017816 -4.59701
27710 0.0194812 -4.59119
27720 0.0203724 -4.58653
27730 0.0200699 -4.58611
27740 0.018741 -4.58975
27750 0.0170239 -4.59447
27760 0.0156153 -4.59723
27770 0.0148528 -4.59633
27780 0.0146576 -4.59263
27790 0.0147753 -4.58836
27800 0.0150078 -4.58512
27810 0.0152443 -4.58376
27820 0.0154246 -4.58378
27830 0.0155843 -4.58474
27840 0.0157942 -4.58561
27850 0.0160606 -4.58576
27860 0.0163533 -4.58527
27870 0.0166665 -4.58441
27880 0.0169679 -4.58328
27890 0.017196 -4.58236
27900 0.0173014 -4.58249
27910 0.0172967 -4.58368
27920 0.017305 -4.58564
27930 0.0174766 -4.58698
27940 0.0178405 -4.58765
27950 0.0183185 -4.58799
27960 0.0188232 -4.58886
27970 0.01926 -4.58993
27980 0.0195548 -4.59057
27990 0.01969 -4.58917
28000 0.0196902 -4.58603
28010 0.0195914 -4.58272
28020 0.019413 -4.58184
28030 0.0191873 -4.5842
28040 0.0189805 -4.58913
28050 0.0188057 -4.59467
28060 0.0185727 -4.59895
28070 0.0182433 -4.60089
28080 0.017978 -4.60026
28090 0.0180043 -4.59844
28100 0.0184127 -4.59632
28110 0.0190926 -4.594
28120 0.0197636 -4.59184
28130 0.0201482 -4.59037
28140 0.0201063 -4.59016
28150 0.0196535 -4.59152
28160 0.0190148 -4.59355
28170 0.0184997 -4.59527
28180 0.0182826 -4.59627
28190 0.0183745 -4.59622
28200 0.0186759 -4.59545
28210 0.0189724 -4.59437
28220 0.0190135 -4.59325
28230 0.0186561 -4.59245
28240 0.0179631 -4.59179
28250 0.0171837 -4.59066
28260 0.0166403 -4.5891
28270 0.0165599 -4.58764
28280 0.0169789 -4.58662
28290 0.017706 -4.5864
28300 0.0183437 -4.58713
28310 0.0185232 -4.58914
28320 0.0181956 -4.59205
28330 0.017682 -4.59525
28340 0.0174137 -4.59704
28350 0.0176545 -4.59711
28360 0.0184017 -4.59539
28370 0.0194262 -4.59256
28380 0.0203789 -4.58937
28390 0.0210512 -4.58582
28400 0.021441 -4.58223
28410 0.0215988 -4.57945
28420 0.0215013 -4.57881
28430 0.0210468 -4.58075
28440 0.0201263 -4.58476
28450 0.0187919 -4.58903
28460 0.0172469 -4.59142
28470 0.0157303 -4.59083
28480 0.0144198 -4.58724
28490 0.0134481 -4.58217
28500 0.0130077 -4.57704
28510 0.0132929 -4.57298
28520 0.0142768 -4.57092
28530 0.0156538 -4.5714
28540 0.0169873 -4.57489
28550 0.0179093 -4.58038
28560 0.0183525 -4.5859
28570 0.0185892 -4.58976
28580 0.0189806 -4.59009
28590 0.0195662 -4.58685
28600 0.0199771 -4.58207
28610 0.019754 -4.57826
28620 0.0187497 -4.57729
28630 0.0172434 -4.57855
28640 0.0156865 -4.58092
28650 0.0144295 -4.58332
28660 0.0135874 -4.58556
28670 0.0130731 -4.5879
28680 0.0127962 -4.59061
28690 0.0128125 -4.59321
28700 0.0131428 -4.59452
28710 0.0136335 -4.59428
28720 0.0140634 -4.5929
28730 0.0143135 -4.59191
28740 0.0144616 -4.59247
28750 0.0147142 -4.59497
28760 0.0153494 -4.59781
28770 0.0165804 -4.59876
28780 0.0183318 -4.59705
28790 0.0201984 -4.59348
28800 0.0216754 -4.59016
28810 0.0224391 -4.58869
28820 0.0224161 -4.58969
28830 0.0217939 -4.59319
28840 0.0209619 -4.59701
28850 0.0203812 -4.59931
28860 0.020342 -4.59877
28870 0.0208843 -4.5958
28880 0.0218499 -4.59171
28890 0.0229008 -4.58876
28900 0.023572 -4.5887
28910 0.0235001 -4.59259
28920 0.0226835 -4.59973
28930 0.0214849 -4.6076
28940 0.0203234 -4.61346
28950 0.0194826 -4.61487
28960 0.0190349 -4.61161
28970 0.018827 -4.60561
28980 0.0185847 -4.6
28990 0.018156 -4.59681
29000 0.0175836 -4.59634
29010 0.0169303 -4.59741
29020 0.0162106 -4.59846
29030 0.0154701 -4.59785
29040 0.0147513 -4.59561
29050 0.0141739 -4.5922
29060 0.0139947 -4.58845
29070 0.0143918 -4.58521
29080 0.0151649 -4.58382
29090 0.0158636 -4.58519
29100 0.0161956 -4.58922
29110 0.0162587 -4.59362
29120 0.0163365 -4.59528
29130 0.0166041 -4.59316
29140 0.0170466 -4.58856
29150 0.0175872 -4.58496
29160 0.0181188 -4.58496
29170 0.0185392 -4.58853
29180 0.0187617 -4.59416
29190 0.0188221 -4.59884
29200 0.0189504 -4.5998
29210 0.019406 -4.59607
29220 0.0202621 -4.58896
29230 0.0213665 -4.58125
29240 0.0224722 -4.57595
29250 0.0233742 -4.57471
29260 0.0239818 -4.57754
29270 0.0243613 -4.58231
29280 0.0246715 -4.58637
29290 0.0249715 -4.58767
29300 0.0251687 -4.58546
29310 0.0251038 -4.58028
29320 0.0246223 -4.57452
29330 0.0235646 -4.57157
29340 0.0219277 -4.57359
29350 0.0199767 -4.58017
29360 0.018136 -4.58826
29370 0.0167877 -4.59443
29380 0.0161118 -4.59658
29390 0.0160354 -4.59469
29400 0.0163234 -4.59047
29410 0.0167786 -4.58581
29420 0.0173686 -4.58204
29430 0.0180631 -4.58013
29440 0.0187048 -4.58096
29450 0.0191446 -4.58472
29460 0.0194104 -4.59041
29470 0.0196026 -4.59588
29480 0.0198332 -4.59886
29490 0.0202383 -4.59842
29500 0.0209588 -4.59522
29510 0.0219749 -4.59115
29520 0.0230921 -4.58881
29530 0.0241424 -4.58889
29540 0.0250558 -4.59186
29550 0.0257668 -4.59656
29560 0.0261689 -4.6018
29570 0.0262332 -4.60586
29580 0.0260537 -4.60785
29590 0.0257431 -4.60656
29600 0.0253092 -4.60209
29610 0.0246756 -4.59595
29620 0.0237712 -4.59029
29630 0.0225863 -4.58684
29640 0.0212149 -4.5868
29650 0.0199409 -4.58922
29660 0.0192039 -4.59265
29670 0.019364 -4.59487
29680 0.0204317 -4.5949
29690 0.0220157 -4.59275
29700 0.0235595 -4.5894
29710 0.0246518 -4.58591
29720 0.0251364 -4.58283
29730 0.0250406 -4.58071
29740 0.0244249 -4.58003
29750 0.0234222 -4.58009
29760 0.0222008 -4.58077
29770 0.0209172 -4.58161
29780 0.0197622 -4.58274
29790 0.0189614 -4.58439
29800 0.0186546 -4.58589
29810 0.0188337 -4.58693
29820 0.0193634 -4.58737
29830 0.0200118 -4.58734
29840 0.0205332 -4.58706
29850 0.0208177 -4.58624
29860 0.0209353 -4.58483
29870 0.0210341 -4.58309
29880 0.0212037 -4.58205
29890 0.0213587 -4.58299
29900 0.0212962 -4.58653
29910 0.0209415 -4.59134
29920 0.0204799 -4.59567
29930 0.0201742 -4.59726
29940 0.0201004 -4.59601
29950 0.0200998 -4.59243
29960 0.0200129 -4.58923
29970 0.0198577 -4.5883
29980 0.0197858 -4.59037
29990 0.0199255 -4.5949
30000 0.0203173 -4.60015
30010 0.0209627 -4.60431
30020 0.0218051 -4.60625
30030 0.0227267 -4.60592
30040 0.0235481 -4.60404
30050 0.0240526 -4.602
30060 0.0240255 -4.60031
30070 0.0234358 -4.5989
30080 0.0225009 -4.59759
30090 0.0215688 -4.5964
30100 0.0210066 -4.59526
30110 0.0210614 -4.59391
30120 0.0216491 -4.5921
30130 0.0224163 -4.5901
30140 0.0230834 -4.58878
30150 0.023556 -4.5888
30160 0.0237776 -4.5908
30170 0.0237451 -4.5943
30180 0.0235668 -4.59782
30190 0.0233859 -4.5994
30200 0.0232881 -4.59868
30210 0.0232681 -4.59611
30220 0.0231906 -4.59381
30230 0.0228161 -4.5938
30240 0.0220182 -4.59656
30250 0.0209428 -4.60046
30260 0.0199032 -4.60258
30270 0.01921 -4.60047
30280 0.0191107 -4.59415
30290 0.0196683 -4.58593
30300 0.0206217 -4.57974
30310 0.0215273 -4.57832
30320 0.022036 -4.58197
30330 0.0221081 -4.58875
30340 0.0219694 -4.59503
30350 0.0219076 -4.59774
30360 0.0220471 -4.59613
30370 0.0223016 -4.59187
30380 0.0224914 -4.58809
30390 0.0224771 -4.58727
30400 0.0222208 -4.5905
30410 0.0217454 -4.59667
30420 0.0210694 -4.6033
30430 0.020236 -4.60761
30440 0.0194424 -4.60837
30450 0.0190796 -4.60666
30460 0.0194732 -4.60421
30470 0.0206292 -4.6025
30480 0.0222576 -4.60226
30490 0.0240028 -4.6032
30500 0.0255037 -4.60425
30510 0.0264863 -4.6042
30520 0.0268446 -4.60221
30530 0.0266392 -4.59808
30540 0.0259571 -4.59312
30550 0.0249356 -4.58895
30560 0.0237225 -4.58691
30570 0.0224629 -4.58722
30580 0.0213071 -4.58779
30590 0.0203401 -4.58728
30600 0.0194521 -4.58638
30610 0.0185463 -4.58673
30620 0.0178618 -4.58863
30630 0.0178329 -4.59107
